,Brand,Model,Year,Fuel,Horse Power,Engine Cylinders,Number of Doors,Market Categories,Vehicle Size,Vehicle Style,Miles Per Gallon (MPG),Retail Price
7043,Nissan,Murano,2016,regular unleaded,250.0,4.0,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28,42180
7044,Nissan,Murano,2016,regular unleaded,260.0,6.0,4.0,Crossover,Midsize,4dr SUV,21,37130
7045,Nissan,Murano,2016,regular unleaded,250.0,4.0,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28,40130
7046,Nissan,Murano,2016,regular unleaded,250.0,4.0,4.0,"Crossover,Hybrid",Midsize,4dr SUV,26,43780
7047,Nissan,Murano,2017,regular unleaded,260.0,6.0,4.0,Crossover,Midsize,4dr SUV,21,29740
7048,Nissan,Murano,2017,regular unleaded,260.0,6.0,4.0,Crossover,Midsize,4dr SUV,21,31340
7049,Nissan,Murano,2017,regular unleaded,260.0,6.0,4.0,Crossover,Midsize,4dr SUV,21,37130
7050,Nissan,Murano,2017,regular unleaded,260.0,6.0,4.0,Crossover,Midsize,4dr SUV,21,38730
7051,Nissan,Murano,2017,regular unleaded,260.0,6.0,4.0,Crossover,Midsize,4dr SUV,21,34400
7052,Nissan,Murano,2017,regular unleaded,260.0,6.0,4.0,Crossover,Midsize,4dr SUV,21,32800
7053,Nissan,Murano,2017,regular unleaded,260.0,6.0,4.0,Crossover,Midsize,4dr SUV,21,40780
7054,Nissan,Murano,2017,regular unleaded,260.0,6.0,4.0,Crossover,Midsize,4dr SUV,21,39180
7055,Lamborghini,Murcielago,2008,premium unleaded (required),632.0,12.0,2.0,"Exotic,High-Performance",Compact,Coupe,8,336400
7056,Lamborghini,Murcielago,2008,premium unleaded (required),632.0,12.0,2.0,"Exotic,High-Performance",Compact,Convertible,8,369200
7057,Lamborghini,Murcielago,2008,premium unleaded (required),632.0,12.0,2.0,"Exotic,High-Performance",Compact,Coupe,9,345400
7058,Lamborghini,Murcielago,2008,premium unleaded (required),632.0,12.0,2.0,"Exotic,High-Performance",Compact,Convertible,9,378200
7059,Lamborghini,Murcielago,2009,premium unleaded (required),631.0,12.0,2.0,"Exotic,High-Performance",Compact,Convertible,8,382400
7060,Lamborghini,Murcielago,2009,premium unleaded (required),631.0,12.0,2.0,"Exotic,High-Performance",Compact,Coupe,8,354000
7061,Lamborghini,Murcielago,2009,premium unleaded (required),631.0,12.0,2.0,"Exotic,High-Performance",Compact,Coupe,9,364000
7062,Lamborghini,Murcielago,2009,premium unleaded (required),631.0,12.0,2.0,"Exotic,High-Performance",Compact,Convertible,9,392400
7063,Lamborghini,Murcielago,2010,premium unleaded (required),670.0,12.0,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,9,450000
7070,Ford,Mustang,2015,premium unleaded (recommended),435.0,8.0,2.0,High-Performance,Midsize,Convertible,15,41800
7071,Ford,Mustang,2015,regular unleaded,300.0,6.0,2.0,Performance,Midsize,Convertible,17,29300
7072,Ford,Mustang,2015,premium unleaded (recommended),310.0,4.0,2.0,High-Performance,Midsize,Convertible,22,34800
7073,Ford,Mustang,2015,premium unleaded (recommended),310.0,4.0,2.0,High-Performance,Midsize,Coupe,22,25300
7074,Ford,Mustang,2015,premium unleaded (recommended),435.0,8.0,2.0,High-Performance,Midsize,Coupe,15,46170
7075,Ford,Mustang,2015,premium unleaded (recommended),435.0,8.0,2.0,High-Performance,Midsize,Coupe,15,32300
7076,Ford,Mustang,2015,regular unleaded,300.0,6.0,2.0,Performance,Midsize,Coupe,17,23800
7077,Ford,Mustang,2015,premium unleaded (recommended),310.0,4.0,2.0,High-Performance,Midsize,Coupe,22,29300
7078,Ford,Mustang,2015,premium unleaded (recommended),435.0,8.0,2.0,High-Performance,Midsize,Coupe,15,36300
7079,Ford,Mustang,2016,premium unleaded (recommended),435.0,8.0,2.0,Performance,Midsize,Coupe,15,36395
7080,Ford,Mustang,2016,premium unleaded (recommended),435.0,8.0,2.0,Performance,Midsize,Coupe,15,32395
7081,Ford,Mustang,2016,regular unleaded,300.0,6.0,2.0,Performance,Midsize,Coupe,17,24145
7082,Ford,Mustang,2016,premium unleaded (recommended),310.0,4.0,2.0,Performance,Midsize,Convertible,20,35145
7083,Ford,Mustang,2016,premium unleaded (recommended),310.0,4.0,2.0,Performance,Midsize,Coupe,22,29645
7084,Ford,Mustang,2016,premium unleaded (recommended),435.0,8.0,2.0,Performance,Midsize,Convertible,15,41895
7085,Ford,Mustang,2016,regular unleaded,300.0,6.0,2.0,Performance,Midsize,Convertible,17,29645
7086,Ford,Mustang,2016,premium unleaded (recommended),310.0,4.0,2.0,Performance,Midsize,Coupe,22,25645
7087,Ford,Mustang,2017,premium unleaded (recommended),310.0,4.0,2.0,Performance,Midsize,Coupe,21,25645
7088,Ford,Mustang,2017,regular unleaded,300.0,6.0,2.0,,Midsize,Coupe,18,24645
7089,Ford,Mustang,2017,premium unleaded (recommended),310.0,4.0,2.0,Performance,Midsize,Coupe,21,29645
7090,Ford,Mustang,2017,premium unleaded (recommended),435.0,8.0,2.0,Performance,Midsize,Convertible,14,42145
7091,Ford,Mustang,2017,premium unleaded (recommended),435.0,8.0,2.0,Performance,Midsize,Coupe,15,36645
7092,Ford,Mustang,2017,premium unleaded (recommended),310.0,4.0,2.0,Performance,Midsize,Convertible,21,35145
7093,Ford,Mustang,2017,premium unleaded (recommended),435.0,8.0,2.0,Performance,Midsize,Coupe,15,32645
7100,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,27505
7101,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,30550
7102,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,29265
7103,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,21,26905
7104,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,21,28665
7105,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,25980
7106,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,21,27550
7107,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,22,23720
7108,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,28650
7109,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,21,29450
7110,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,28650
7111,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,21,27550
7112,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,29265
7113,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,22,23970
7114,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,21,29450
7115,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,30550
7116,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,27505
7117,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,21,26905
7118,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,26230
7119,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,21,32205
7120,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158.0,4.0,2.0,Performance,Compact,Convertible,21,32655
7121,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167.0,4.0,2.0,Performance,Compact,Convertible,21,28665
7122,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,2.0,Performance,Compact,Convertible,27,28600
7123,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,2.0,Performance,Compact,Convertible,27,26395
7124,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,2.0,Performance,Compact,Convertible,27,29330
7125,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,2.0,Performance,Compact,Convertible,27,31270
7126,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,2.0,Performance,Compact,Convertible,27,30065
7127,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,2.0,Performance,Compact,Convertible,27,24915
7147,Lincoln,Navigator,2015,regular unleaded,365.0,6.0,4.0,Luxury,Large,4dr SUV,15,65055
7148,Lincoln,Navigator,2015,regular unleaded,365.0,6.0,4.0,Luxury,Large,4dr SUV,15,67220
7149,Lincoln,Navigator,2015,regular unleaded,365.0,6.0,4.0,Luxury,Large,4dr SUV,16,61480
7150,Lincoln,Navigator,2015,regular unleaded,365.0,6.0,4.0,Luxury,Large,4dr SUV,15,63645
7151,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,16,63195
7152,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,76650
7153,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,69135
7154,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,65560
7155,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,73645
7156,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,74260
7157,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,66770
7158,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,16,71260
7159,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,65560
7160,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,71260
7161,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,66770
7162,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,63195
7163,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,69135
7164,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,76645
7165,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,73650
7166,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,4.0,Luxury,Large,4dr SUV,15,74260
7167,Dodge,Neon,2003,premium unleaded (required),215.0,4.0,4.0,"Factory Tuner,Performance",Compact,Sedan,19,19450
7168,Dodge,Neon,2003,regular unleaded,132.0,4.0,4.0,,Compact,Sedan,25,13030
7169,Dodge,Neon,2003,premium unleaded (required),150.0,4.0,4.0,,Compact,Sedan,25,17085
7170,Dodge,Neon,2003,regular unleaded,132.0,4.0,4.0,,Compact,Sedan,25,15340
7171,Dodge,Neon,2004,regular unleaded,132.0,4.0,4.0,,Compact,Sedan,22,14315
7172,Dodge,Neon,2004,premium unleaded (required),150.0,4.0,4.0,,Compact,Sedan,25,17640
7173,Dodge,Neon,2004,regular unleaded,132.0,4.0,4.0,,Compact,Sedan,25,15800
7174,Dodge,Neon,2004,premium unleaded (required),225.0,4.0,4.0,"Factory Tuner,Performance",Compact,Sedan,19,20450
7175,Dodge,Neon,2004,regular unleaded,132.0,4.0,4.0,,Compact,Sedan,25,13490
7176,Dodge,Neon,2004,regular unleaded,132.0,4.0,4.0,,Compact,Sedan,22,16625
7177,Dodge,Neon,2005,regular unleaded,132.0,4.0,4.0,,Compact,Sedan,25,16110
7178,Dodge,Neon,2005,regular unleaded,132.0,4.0,4.0,,Compact,Sedan,25,13800
7179,Dodge,Neon,2005,premium unleaded (required),220.0,4.0,4.0,"Factory Tuner,Performance",Compact,Sedan,19,20700
7188,Plymouth,Neon,2001,regular unleaded,132.0,4.0,4.0,,Compact,Sedan,24,12715
7189,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20990
7190,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20525
7191,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20525
7192,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,24315
7193,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,17475
7194,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20990
7195,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,18550
7196,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,24315
7197,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,18550
7198,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,23240
7199,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,25740
7200,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20990
7201,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,25740
7202,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,17475
7203,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20990
7204,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,23240
7205,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,25990
7206,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,25990
7207,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,18290
7208,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,18290
7209,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,26990
7210,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,19390
7211,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,19390
7212,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,26990
7213,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,18690
7214,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,27390
7215,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,18690
7216,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20390
7217,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,19790
7218,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20390
7219,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,27390
7220,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20390
7221,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,26390
7222,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,19790
7223,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,Hatchback,Compact,2dr Hatchback,20,20390
7224,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,2.0,,Compact,Convertible,20,26390
7235,Dodge,Nitro,2009,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,26220
7236,Dodge,Nitro,2009,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,24560
7237,Dodge,Nitro,2009,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,22240
7238,Dodge,Nitro,2009,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,23900
7239,Dodge,Nitro,2010,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,23250
7240,Dodge,Nitro,2010,regular unleaded,260.0,6.0,4.0,"Crossover,Performance",Midsize,4dr SUV,16,25750
7241,Dodge,Nitro,2010,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,23235
7242,Dodge,Nitro,2010,regular unleaded,260.0,6.0,4.0,"Crossover,Performance",Midsize,4dr SUV,16,26750
7243,Dodge,Nitro,2010,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,21590
7244,Dodge,Nitro,2010,regular unleaded,260.0,6.0,4.0,"Crossover,Performance",Midsize,4dr SUV,16,27410
7245,Dodge,Nitro,2010,regular unleaded,260.0,6.0,4.0,"Crossover,Performance",Midsize,4dr SUV,16,28410
7246,Dodge,Nitro,2010,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,24895
7247,Dodge,Nitro,2010,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,21590
7248,Dodge,Nitro,2010,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,23250
7249,Dodge,Nitro,2011,regular unleaded,260.0,6.0,4.0,"Crossover,Performance",Midsize,4dr SUV,16,28995
7250,Dodge,Nitro,2011,regular unleaded,260.0,6.0,4.0,"Crossover,Performance",Midsize,4dr SUV,16,27245
7251,Dodge,Nitro,2011,regular unleaded,260.0,6.0,4.0,"Crossover,Performance",Midsize,4dr SUV,16,27995
7252,Dodge,Nitro,2011,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,23995
7253,Dodge,Nitro,2011,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,21590
7254,Dodge,Nitro,2011,regular unleaded,260.0,6.0,4.0,"Crossover,Performance",Midsize,4dr SUV,16,26245
7255,Dodge,Nitro,2011,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,23235
7256,Dodge,Nitro,2011,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,22245
7257,Dodge,Nitro,2011,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,24985
7258,Dodge,Nitro,2011,regular unleaded,210.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,23340
7259,Acura,NSX,2004,regular unleaded,290.0,6.0,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,16,89000
7260,Acura,NSX,2004,regular unleaded,252.0,6.0,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,16,89000
7261,Acura,NSX,2005,regular unleaded,290.0,6.0,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,16,89000
7262,Acura,NSX,2005,regular unleaded,252.0,6.0,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,16,89000
7263,Acura,NSX,2017,premium unleaded (required),573.0,6.0,2.0,"Exotic,Luxury,High-Performance,Hybrid",Compact,Coupe,21,156000
7264,Nissan,NV200,2015,regular unleaded,131.0,4.0,4.0,,Compact,Cargo Minivan,24,21710
7265,Nissan,NV200,2015,regular unleaded,131.0,4.0,4.0,,Compact,Cargo Minivan,24,20720
7266,Nissan,NV200,2016,regular unleaded,131.0,4.0,4.0,,Compact,Cargo Minivan,24,21760
7267,Nissan,NV200,2016,regular unleaded,131.0,4.0,4.0,,Compact,Cargo Minivan,24,20870
7268,Nissan,NV200,2017,regular unleaded,131.0,4.0,4.0,,Compact,Cargo Minivan,24,22230
7269,Nissan,NV200,2017,regular unleaded,131.0,4.0,4.0,,Compact,Cargo Minivan,24,21330
7270,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,21,35880
7271,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,36580
7272,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,21,37980
7273,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,34480
7274,Lexus,NX 200t,2016,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,34965
7275,Lexus,NX 200t,2016,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,37065
7276,Lexus,NX 200t,2016,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,36365
7277,Lexus,NX 200t,2016,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,38465
7278,Lexus,NX 200t,2017,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,38585
7279,Lexus,NX 200t,2017,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,36485
7280,Lexus,NX 200t,2017,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,37185
7281,Lexus,NX 200t,2017,premium unleaded (required),235.0,4.0,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,35085
7282,Lexus,NX 300h,2015,regular unleaded,194.0,4.0,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,35,39720
7283,Lexus,NX 300h,2015,regular unleaded,194.0,4.0,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,33,41310
7284,Lexus,NX 300h,2016,regular unleaded,194.0,4.0,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,33,41310
7285,Lexus,NX 300h,2016,regular unleaded,194.0,4.0,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,35,39720
7286,Lexus,NX 300h,2017,regular unleaded,194.0,4.0,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,33,39720
7293,Honda,Odyssey,2015,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,37775
7294,Honda,Odyssey,2015,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,35775
7295,Honda,Odyssey,2015,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,28975
7296,Honda,Odyssey,2015,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,37375
7297,Honda,Odyssey,2015,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,42030
7298,Honda,Odyssey,2015,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,44600
7299,Honda,Odyssey,2015,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,32275
7300,Honda,Odyssey,2016,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,37650
7301,Honda,Odyssey,2016,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,32550
7302,Honda,Odyssey,2016,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,36050
7303,Honda,Odyssey,2016,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,42305
7304,Honda,Odyssey,2016,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,44875
7305,Honda,Odyssey,2016,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,29400
7306,Honda,Odyssey,2016,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,38050
7307,Honda,Odyssey,2016,regular unleaded,248.0,6.0,4.0,,Large,Passenger Minivan,19,33500
7309,Kia,Optima Hybrid,2015,regular unleaded,199.0,4.0,4.0,Hybrid,Midsize,Sedan,35,32150
7310,Kia,Optima Hybrid,2015,regular unleaded,199.0,4.0,4.0,Hybrid,Midsize,Sedan,36,25990
7311,Kia,Optima Hybrid,2016,regular unleaded,199.0,4.0,4.0,Hybrid,Midsize,Sedan,35,32195
7312,Kia,Optima Hybrid,2016,regular unleaded,199.0,4.0,4.0,Hybrid,Midsize,Sedan,36,25995
7313,Kia,Optima Hybrid,2017,regular unleaded,192.0,4.0,4.0,Hybrid,Midsize,Sedan,39,25995
7314,Kia,Optima Hybrid,2017,regular unleaded,192.0,4.0,4.0,Hybrid,Midsize,Sedan,39,30990
7315,Kia,Optima,2014,regular unleaded,199.0,4.0,4.0,Hybrid,Midsize,Sedan,36,25995
7316,Kia,Optima,2014,regular unleaded,274.0,4.0,4.0,Performance,Midsize,Sedan,20,27500
7317,Kia,Optima,2014,regular unleaded,192.0,4.0,4.0,,Midsize,Sedan,23,25500
7318,Kia,Optima,2014,regular unleaded,192.0,4.0,4.0,,Midsize,Sedan,23,21500
7319,Kia,Optima,2014,regular unleaded,199.0,4.0,4.0,Hybrid,Midsize,Sedan,35,31995
7320,Kia,Optima,2014,regular unleaded,274.0,4.0,4.0,Performance,Midsize,Sedan,20,35300
7321,Kia,Optima,2014,regular unleaded,192.0,4.0,4.0,,Midsize,Sedan,23,23950
7322,Kia,Optima,2015,regular unleaded,192.0,4.0,4.0,,Midsize,Sedan,23,25790
7323,Kia,Optima,2015,regular unleaded,192.0,4.0,4.0,,Midsize,Sedan,23,21840
7324,Kia,Optima,2015,regular unleaded,274.0,4.0,4.0,Performance,Midsize,Sedan,20,27700
7325,Kia,Optima,2015,regular unleaded,274.0,4.0,4.0,Performance,Midsize,Sedan,20,35500
7326,Kia,Optima,2015,regular unleaded,192.0,4.0,4.0,,Midsize,Sedan,23,24340
